1024,1024,10,0.932078,0
1024,1024,20,1.446250,0
1024,1024,10,0.916775,0
1024,1024,20,1.447436,0
1024,1024,50,2.608455,0
1024,1024,100,4.556283,0
1024,1024,500,18.800238,0
1024,1024,1000,36.004139,0
1024,1024,5000,173.567248,0
1024,1024,10000,343.800713,0
1024,1024,25000,853.083032,0128,128,5000,2.772106,0
256,256,5000,10.802276,0
512,512,5000,42.910819,0
1024,1024,5000,169.526222,0
